staged_at,source_subcategory,source_city,source_location,source_mode,source_search_query,is_incomplete,is_permanently_closed,dedup_key,title,category,address,complete_address,plus_code,latitude,longitude,phone,website,open_hours,review_rating,review_count,place_id,cid,data_id,status,thumbnail,images,price_range,emails,link
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c744d1447a51:0xaa3ea914cdb32ef4,Team Lease Employment Center,,"79, 3rd Floor, Super Market, Chakkar Katta, Maktampura, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RRQ+35,17.340152,76.837919,+919743184777,https://www.teamlease.com/,"{""Thursday"":[""10 AM–8 PM""]}",2.000000,0,,,0x3bc8c744d1447a51:0xaa3ea914cdb32ef4,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c0aa716a68c5:0x557e9d6b1b34c75f,"Petrobridge Consultants & Engineers Pvt, Ltd.",,"8RCG+6HF, Shreyans Marg, behind G K. Complex, Nagargum, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RCG+6H,17.320566,76.826420,+919880882783,http://petrobridgeservices.com/,"{""Thursday"":[""10 AM–6 PM""]}",4.900000,0,,,0x3bc8c0aa716a68c5:0x557e9d6b1b34c75f,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c0aa258e4491:0xebf1e0066f060fa2,Secure Placement Service,,"Shop No. GF#14, Asian Plaza, SVP Chowk, opp. to syndicate bank, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R9H+H2,17.318974,76.827550,+919060178431,https://jsdl.in/DT-99YQ6UMMAIA,"{""Thursday"":[""10 AM–9 PM""]}",4.300000,0,,,0x3bc8c0aa258e4491:0xebf1e0066f060fa2,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c0a913a97a81:0x65091da8c52a08b1,S.R. Enterprises Job Placement Service,,"8R8H+WW2, PDA Engineering College Rd, Aiwan-E-Shahi Area, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R8H+WW,17.317259,76.829775,+919739452111,,"{""Thursday"":[""10 AM–9 PM""]}",3.700000,0,,,0x3bc8c0a913a97a81:0x65091da8c52a08b1,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8b9d685efb14d:0xeefd063e99fb0ffd,Ms.Succes Manpower Agency gulbarga,,"New jewaragi cross, near Indian petrol pump, Vidya Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RFC+P3,17.324367,76.820243,,,{},5.000000,0,,,0x3bc8b9d685efb14d:0xeefd063e99fb0ffd,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c71f8e10169f:0xd2fbc5304900b51,Zahur Placement,,"Darshan complex, Bus Stand Rd, Vidya Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RG9+3V,17.325153,76.819723,,http://www.zahurplacements.com/,"{""Friday"":[""10 AM–6 PM""],""Monday"":[""10 AM–6 PM""],""Saturday"":[""10 AM–6 PM""],""Sunday"":[""Closed""],""Thursday"":[""10 AM–6 PM""],""Tuesday"":[""10 AM–6 PM""],""Wednesday"":[""10 AM–6 PM""]}",4.500000,16,,,0x3bc8c71f8e10169f:0xd2fbc5304900b51,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8bfbce67ba707:0xba0a6638a478a95a,Work Wave Technologies,,"Shop No 16, 1st Floor, Azizia Hussain Complex, Old Jewargi Rd, opp. PWD Quarters, Shastri Nagar, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R79+QR,17.314400,76.819608,+919187112530,,"{""Thursday"":[""9 AM–5:30 PM""]}",3.100000,0,,,0x3bc8bfbce67ba707:0xba0a6638a478a95a,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c7d9a407bea5:0x1864041c346ec596,"""FTA RECRUITERS""",,"FTA RECRUITERS. opp kharge petrol pump. Darshan tower. 2nd floor. Sedam, Ring Rd, Kalaburagi, Karnataka 585105, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VG4+M8,17.326660,76.855769,,,"{""Thursday"":[""10 AM–6 PM""]}",5.000000,0,,,0x3bc8c7d9a407bea5:0x1864041c346ec596,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8bf559f284a69:0x6f3515eb57731671,"Manish Man Power Agency,",,"G9, Mailaralingeshwar Sadan, behind PWD Quarters, opp. District Training Center, Jewargi Colony, Uday Nagar, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R78+8W,17.313282,76.817253,+918494929444,https://manishmanpower.com/,"{""Thursday"":[""10 AM–6 PM""]}",3.800000,0,,,0x3bc8bf559f284a69:0x6f3515eb57731671,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8bffa6cdefa3f:0xb17507e9f956b770,Unique job placement,,"Darshan plaza, opp. zudio show room, State Bank Colony, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R59+PG,17.309300,76.818779,+917022602690,,"{""Thursday"":[""10 AM–6 PM""]}",5.000000,0,,,0x3bc8bffa6cdefa3f:0xb17507e9f956b770,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8bf5bca738c69:0x394f064235301db1,Shanta Manpower,,"8R59+MGJ, State Bank Colony, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R59+MG,17.309225,76.818780,+918970712345,,{},3.000000,0,,,0x3bc8bf5bca738c69:0x394f064235301db1,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c7cb3275e88f:0xa94191ac34cc8333,Jai Bhavani Infotech Solutions (The Rastriya Computer Saksharatha Samithi),,"Opposite Ekalavya School, Chanveer Nagar, Sultanpur Rd, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R6M+84,17.360760,76.832865,,,"{""Thursday"":[""7 AM–8 PM""]}",5.000000,0,,,0x3bc8c7cb3275e88f:0xa94191ac34cc8333,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8bfc5549409a9:0x3262522a425b12ca,Sevajobs,,"Karuneshwar Nagar, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R36+FQ,17.303711,76.811980,+917090831111,https://sevajobs.com/,"{""Thursday"":[""10 AM–7 PM""]}",5.000000,0,,,0x3bc8bfc5549409a9:0x3262522a425b12ca,,,null,,,
2026-08-20T17:49:18.629Z,Recruitment Agency,gulbarga,Gulbarga,plain,Recruitment Agency in Gulbarga,false,false,0x3bc8c6e7fe9f215b:0x373bf8ef418d5e7,Creative Consultant & Contractor,,"Rehan Complex, Hagarga Main Road, opp. Total Gas Agency, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9V2M+P8,17.351780,76.883366,+918048784229,http://creativentp.com/,{},0.000000,0,,,0x3bc8c6e7fe9f215b:0x373bf8ef418d5e7,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c75032902bb9:0x8b62244875a7b9ed,Garudavega,,"8RMP+9PF, Jagat Cir, Jagat, Kalaburagi, Karnataka 585105, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RMP+9P,17.333435,76.836799,+919606488993,http://www.garudavega.com/,"{""Thursday"":[""10 AM–6 PM""]}",3.700000,0,,,0x3bc8c75032902bb9:0x8b62244875a7b9ed,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c753cc05e91b:0x67c547769e9eb50c,GMS WORLDWIDE EXPRESS PVT LTD,,"SB Temple Road,, Opp.Anand Hotel,, Shop No 21,, Asian Arcade Building,, Gulbarga, Bangalore, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RHH+V2,17.329681,76.827590,+919739332535,http://www.gmsworldwide.com/,"{""Thursday"":[""8 AM–10 PM""]}",3.300000,0,,,0x3bc8c753cc05e91b:0x67c547769e9eb50c,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c757ba6afeed:0x66079727959c9fe7,The Professional Couriers,,"Shop No, G9, SB Temple Rd, opp. Anand Hotel, Raghavendra Colony, Brhampur, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RMH+J4,17.334029,76.827873,+918472278508,,"{""Thursday"":[""10 AM–9 PM""]}",3.400000,0,,,0x3bc8c757ba6afeed:0x66079727959c9fe7,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c75ab3a8d00b:0x25d937a93f987bd8,The Professional Courier,,"Shop No 6&7 2nd Floor, Dr, PB No 9 Dr, Super Market, Halbarga, Brhampur, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RQP+3Q,17.337706,76.836965,+918472226262,,"{""Thursday"":[""9 AM–9:30 PM""]}",3.400000,0,,,0x3bc8c75ab3a8d00b:0x25d937a93f987bd8,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c742be9fe7d5:0xa514a8cc81638059,The Professional Couriers,,"cell no:8472, Opp. SBH Bank, Gunj Road, Kalaburagi, Karnataka 585104, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RQP+J7,17.339081,76.835742,,,"{""Thursday"":[""10 AM–8 PM""]}",3.400000,0,,,0x3bc8c742be9fe7d5:0xa514a8cc81638059,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c744d6d3c9dd:0xc589148c4490872f,prrasad international courier,,"no 86 super market opp srinivas cloth company, next to Punjab National Bank, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RQQ+X5,17.339989,76.837956,+919845224749,,"{""Thursday"":[""12–9 AM"",""10 AM–12 AM""]}",4.500000,0,,,0x3bc8c744d6d3c9dd:0xc589148c4490872f,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c744d9fe73d3:0x6451acefa43e1b0e,DTDC,,"Shop No. 86, opp. Srinivas Cloth Co, Super Market, Chakkar Katta, Maktampura, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RRQ+27,17.340104,76.838131,+917353786789,http://www.dtdc.in/,"{""Thursday"":[""10 AM–8 PM""]}",3.800000,0,,,0x3bc8c744d9fe73d3:0x6451acefa43e1b0e,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c16478727601:0xfd283b214a79f03f,DTDC INTERNATIONAL COURIER,,"01, Aiwan-E-Shahi Rd, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RCH+FW,17.321221,76.829824,+919844297007,,{},3.400000,0,,,0x3bc8c16478727601:0xfd283b214a79f03f,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c14f53adac91:0xbae30993d5c232f5,Trackon Couriers,,"Shanthi nagar 4, MSK Mill Road opp bas deput no 4, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RHC+JF,17.329060,76.821178,+917204295558,,"{""Thursday"":[""10 AM–6 PM""]}",2.900000,0,,,0x3bc8c14f53adac91:0xbae30993d5c232f5,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c0aa0181ff3d:0x9052a5f69a85ddc4,DTDC,,"NO.17, G K Complex, MSK Mill Road, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R9G+GG,17.318835,76.826365,+918472255536,,"{""Thursday"":[""10 AM–6:30 PM""]}",3.000000,0,,,0x3bc8c0aa0181ff3d:0x9052a5f69a85ddc4,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c7a0927f1799:0xeb8b8d5f27fc5a21,DTDC Courier ( All Over World ),,"Aland Road Shetty Tackies, Naka, Aland Rd, Shah Bazar, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RVH+R6,17.344589,76.828114,,,{},4.300000,0,,,0x3bc8c7a0927f1799:0xeb8b8d5f27fc5a21,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8bf533665ec23:0x540417b8c78be609,The Professional Couriers,,"8RF9+CC4, New Jewargi Rd, Godutai Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RF9+CC,17.323519,76.818586,+918472278509,,"{""Thursday"":[""10 AM–9 PM""]}",3.500000,0,,,0x3bc8bf533665ec23:0x540417b8c78be609,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8bf55e529a4a3:0x9f6502db1e740c99,Blue Dart,,"885/2, Aksyrashyam Nilam, No.1, below Vijayvani Media Office, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R9F+59,17.317913,76.823446,+912240611234,https://www.bluedart.com/,"{""Thursday"":[""10 AM–7 PM""]}",3.400000,0,,,0x3bc8bf55e529a4a3:0x9f6502db1e740c99,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c742be88a515:0xffc4a6cef72807f,Professional Couriers,,"8RWQ+WFQ, Humnabad Rd, near Humnabad Base, Lohar Galli Road, Shah Bazar, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RWQ+WF,17.347337,76.838742,,,{},3.000000,0,,,0x3bc8c742be88a515:0xffc4a6cef72807f,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c7334c40d0f3:0x7a29913bd1a0d30c,The Professional Couriers - GLB,,"Darshan Tower, near Kharge Petrol Pump, Kalaburagi, Karnataka 585105, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VG4+M8,17.326683,76.855847,+918472278507,,"{""Thursday"":[""10 AM–9 PM""]}",3.900000,0,,,0x3bc8c7334c40d0f3:0x7a29913bd1a0d30c,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c752d844eb8d:0xee2ca2bec2a5572d,chandrakanttolnure,,"Qadri Chowk, Swami Vivekanand Nagar, Devi Nagar, Manikeshwari Colony, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RX9+8J,17.348331,76.819001,+918308564404,,"{""Thursday"":[""10 AM–9 PM""]}",4.100000,0,,,0x3bc8c752d844eb8d:0xee2ca2bec2a5572d,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c768ad26be13:0x30f7dfdee42840ea,TCI EXPRESS LIMITED GULBARGA,,"GG ENTERPRISES, APMC YARD, NEHARU GANJ, near POLICE STATION, Gunj Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R3Q+H7,17.353940,76.838193,+918095086735,https://www.tciexpress.in/,"{""Thursday"":[""9:30 AM–6 PM""]}",3.000000,0,,,0x3bc8c768ad26be13:0x30f7dfdee42840ea,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8bf516548062d:0x254c4c84ffdd2722,Blue Dart Express Limited,,"H no, 1 Mig - 2, KHB Colony, Housing Board Colony, Ambika Nagar, Sedam, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R4G+V8,17.307225,76.825780,,https://www.bluedart.com/,{},3.900000,0,,,0x3bc8bf516548062d:0x254c4c84ffdd2722,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c7812b8bca4f:0xdc628d4359941572,Safexpress Pvt. Ltd.,,"Godwin No.2, LR Patil building, Ring Rd, near D Mart, opposite KMF Milk Dairy, Shivaji Nagar, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R6X+P4,17.361850,76.847848,+911800113113,https://www.safexpress.com/,"{""Thursday"":[""Open 24 hours""]}",4.500000,0,,,0x3bc8c7812b8bca4f:0xdc628d4359941572,,,null,,,
2026-08-20T17:49:22.048Z,Courier Service,gulbarga,Gulbarga,plain,Courier Service in Gulbarga,false,false,0x3bc8c7ee1fe416eb:0xc4ed56adc13bbc2d,DTDC COURIER IFRA Enterprises,,"Ring Rd, near Masjid Noor-Elahi, beside Patel Hotel, Millat Nagar, Malgathi, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9V44+JX,17.356590,76.857381,,https://www.dtdc.com/in/,"{""Thursday"":[""10 AM–6 PM""]}",5.000000,0,,,0x3bc8c7ee1fe416eb:0xc4ed56adc13bbc2d,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8c7455b824e57:0x44cbe3366957ed9f,Kalaburagi,,"Karnataka, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RHM+VP,17.329731,76.834296,,http://www.gulbargacity.gov.in/,{},0.000000,0,,,0x3bc8c7455b824e57:0x44cbe3366957ed9f,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8c7b2a0e1aae5:0xd067c4d7fef82c4a,Reliance Digital,,"2nd Floor, Aiwanshahi Road, Asian Mall, Puranpur Nagar, behind K B N Hospital, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RGP+F9,17.326248,76.835915,+918071889882,https://store.reliancedigital.in/reliance-digital-asian-gulbarga-ka-electronics-retail-and-repair-shop-puranpur-nagar-kalaburagi-231822/Home?utm_source=locator&utm_medium=googleplaces,"{""Thursday"":[""10 AM–10 PM""]}",4.200000,0,,,0x3bc8c7b2a0e1aae5:0xd067c4d7fef82c4a,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8c7d0c6ae1d07:0xca5c750064d7dc11,Aller Technologies Pvt. Ltd. - Deskly By Aller,,"3-332/A, H 3-332, Gazipur Main Rd, near Hanuman Temple, Chakkar Katta, Maktampura, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RPQ+FC,17.336162,76.838514,+919765718881,https://aller.in/Deskly%20by%20Aller/,"{""Thursday"":[""9 AM–6 PM""]}",4.900000,0,,,0x3bc8c7d0c6ae1d07:0xca5c750064d7dc11,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8c1002a6d05cf:0xfb6dd36cdb3a7d07,Croma - Gulbarga-Sardar Vallabhai Patel Rd,,"Prime Mall, Sardar Vallabhai Patel Road, Station Rd, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RFJ+4C,17.322789,76.831059,+919606950871,https://store.croma.com/croma-kalaburagi-sardar-vallabhai-patel-rd-electronics-retail-and-repair-shop-shambhognlli-kalaburagi-334995/Home,"{""Thursday"":[""11 AM–9 PM""]}",4.700000,0,,,0x3bc8c1002a6d05cf:0xfb6dd36cdb3a7d07,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8bf5aa64e3193:0x21a7408061be027f,CoreCellent Technologies,,"1st Floor, Corporate Tower, Corecellent Technologies:, opp. Central Bus Stand, beside Sidrameshwar Eye Hospital, Shanti Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RH9+36,17.327747,76.818012,+919632668207,https://corecellent.com/,"{""Thursday"":[""Open 24 hours""]}",4.900000,0,,,0x3bc8bf5aa64e3193:0x21a7408061be027f,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8c74e5769de6d:0xbeef84d2a59061c6,DESKLY by ALLER,,"1st Floor, Amartreeth Arcade, beside Karuna Toyata Showroom, GDA Layout, Kalaburagi, Karnataka 585105, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VH4+CW,17.328533,76.857265,+919067923456,http://www.desklybyaller.com/,"{""Thursday"":[""7 AM–9:30 PM""]}",4.800000,0,,,0x3bc8c74e5769de6d:0xbeef84d2a59061c6,,,null,,,
2026-08-20T17:49:22.582Z,Virtual Office,gulbarga,Gulbarga,plain,Virtual Office in Gulbarga,false,false,0x3bc8c7f812954997:0x135f0e654995eed5,Sufi Online Services - Csc Center Gulbarga & Tour & Travel Services,,"TIPU CHOWK, SHOP NO 1, Azadpur Rd, near BLOOD BANK, Mecca Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VR7+Q2,17.341989,76.862594,+917829343195,https://sites.google.com/view/sufi-online-and-tour-travels/home,"{""Thursday"":[""10 AM–9 PM""]}",4.900000,0,,,0x3bc8c7f812954997:0x135f0e654995eed5,,,null,,,
2026-08-20T17:49:22.716Z,Printing Service,gulbarga,Gulbarga,plain,Printing Service in Gulbarga,false,false,0x3bc8c72638e3822f:0x9da57dfc95fa64da,Star Digital Prints,,"Shop# S9/1&2, second floor Asian business centre, SP Office Rd, next to Asian Mall, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RGM+7P,17.325708,76.834366,+919663126663,,"{""Thursday"":[""10 AM–11 PM""]}",4.800000,0,,,0x3bc8c72638e3822f:0x9da57dfc95fa64da,,,null,,,
2026-08-20T17:49:22.716Z,Printing Service,gulbarga,Gulbarga,plain,Printing Service in Gulbarga,false,false,0x3bc8c74e3ffa522b:0xd8db89b5d902be6f,Dhotre Arts - LED Letters Sign Board in Kalaburagi l Glow Sign Board Led Sign Board Dealers Manufacturers in Kalaburagi,,"Jagat Cir, beside Mailaralingeshwara Temple, Gollar Colony, Jagat, Kalaburagi, Karnataka 585105, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RMQ+2H,17.332522,76.838933,+919886919324,,"{""Thursday"":[""9 AM–10 PM""]}",4.900000,0,,,0x3bc8c74e3ffa522b:0xd8db89b5d902be6f,,,null,,,
2026-08-20T17:49:22.716Z,Printing Service,gulbarga,Gulbarga,plain,Printing Service in Gulbarga,false,false,0x3bc8c7fa9ecac5a1:0x360b95599b79a48d,SWASTIK PRINTERS,,"SHOP NO, UG-29 GROUND FLOOR, ASIAN BUSINESS CENTER, behind Airtel office, Kuvempu Nagar, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RGM+5M,17.325422,76.834204,+918509975354,,"{""Thursday"":[""8 AM–11 PM""]}",5.000000,0,,,0x3bc8c7fa9ecac5a1:0x360b95599b79a48d,,,null,,,
